lng,lat,elevation
-113.5344132,53.42961192,370500
-113.4624119,53.44781662,370500
-113.4351219,53.44704819,370500
-113.4143725,53.43899774,370500
-113.4964106,53.47643957,370500
-113.4308451,53.45148279,370500
-113.4075775,53.45368812,370500
-113.396122,53.47317795,370500
-113.4554056,53.44702331,370500
-113.5800972,53.44703688,370500
-113.5339575,53.41593318,370500
-113.4207925,53.42890159,370500
-113.4621277,53.47323266,370500
-113.464224,53.47375878,370500
-113.4515202,53.47847054,370500
-113.4473594,53.48330837,370500
-113.4496628,53.48302246,370500
-113.4492479,53.47801078,370500
-113.4519459,53.45328208,370500
-113.4546321,53.44026667,370500
-113.4597585,53.47551119,370500
-113.4075985,53.46126357,370500
-113.4539628,53.44691338,370500
-113.3644209,53.47088607,370500
-113.5881377,53.43796642,371000
-113.528057,53.42457494,371000
-113.4533954,53.42189772,371000
-113.464511,53.44307011,371000
-113.4171768,53.44446833,371000
-113.4145481,53.44519459,371000
-113.3963347,53.47317004,371000
-113.4297552,53.440155,371000
-113.3978644,53.4710903,371000
-113.397206,53.468908,371000
-113.3886388,53.45522371,371000
-113.5847497,53.43691679,371000
-113.5878272,53.4410431,371000
-113.5825097,53.43509378,371000
-113.4330733,53.42983666,371000
-113.5719678,53.4072577,371000
-113.4606515,53.46665939,371000
-113.4374897,53.46243694,371000
-113.4458894,53.48319823,371000
-113.4550609,53.45109696,371000
-113.4340783,53.46807088,371000
-113.4538333,53.47908994,371000
-113.4362265,53.47127786,371000
-113.4389952,53.44489403,371000
-113.4543229,53.45404555,371000
-113.4094829,53.4448192,371000
-113.3764243,53.4597368,371000
-113.60838,53.4287778,371500
-113.4604547,53.44273285,371500
-113.3841405,53.4824377,371500
-113.414655,53.44391907,371500
-113.4154264,53.44385545,371500
-113.4053204,53.43962924,371500
-113.395155,53.4693269,371500
-113.4303283,53.43172419,371500
-113.435053,53.41978373,371500
-113.4352829,53.41988591,371500
-113.4624042,53.47287446,371500
-113.4530044,53.47873569,371500
-113.4524114,53.47782538,371500
-113.4627342,53.44539629,371500
-113.4618722,53.46284354,371500
-113.4510186,53.44395242,371500
-113.4546177,53.44086418,371500
-113.4528154,53.45402967,371500
-113.4190826,53.4614233,371500
-113.401874,53.486927,371500
-113.4502764,53.41318474,372000
-113.5260306,53.41292756,372000
-113.4565593,53.4526539,372000
-113.4007,53.487087,372000
-113.394643,53.470204,372000
-113.5307603,53.41379992,372000
-113.5840615,53.43729181,372000
-113.4233972,53.42890071,372000
-113.4353798,53.41994927,372000
-113.4535705,53.47734768,372000
-113.4557793,53.48242593,372000
-113.4369777,53.45113443,372000
-113.4546576,53.43980849,372000
-113.4347759,53.46821347,372000
-113.4300835,53.43930962,372000
-113.4112472,53.44951196,372000
-113.5642769,53.41440542,372000
-113.5783644,53.4056003,372500
-113.4634275,53.47080102,372500
-113.4617201,53.47672643,372500
-113.4968419,53.45867807,372500
-113.4355588,53.46921688,372500
-113.4009091,53.45044231,372500
-113.4104035,53.43874009,372500
-113.4139998,53.4748283,372500
-113.4017966,53.4853089,372500
-113.4036845,53.4870246,372500
-113.5302546,53.41237138,372500
-113.5833617,53.436885,372500
-113.4363258,53.41987736,372500
-113.4392929,53.41252262,372500
-113.4585034,53.48189914,372500
-113.4465383,53.46790683,372500
-113.5150567,53.46307346,372500
-113.437683,53.4473647,372500
-113.4315115,53.4723743,372500
-113.3700034,53.4736025,372500
-113.5873974,53.43731237,373000
-113.587872,53.43797898,373000
-113.5886196,53.43796808,373000
-113.4957832,53.4586781,373000
-113.4322444,53.47117813,373000
-113.4574095,53.46705808,373000
-113.4115761,53.43951419,373000
-113.397993,53.43958804,373000
-113.4077288,53.46071157,373000
-113.430845,53.45164005,373000
-113.402274,53.45634633,373000
-113.531353,53.41413923,373000
-113.5321411,53.41458489,373000
-113.3767094,53.46020333,373000
-113.4213427,53.42889976,373000
-113.3643441,53.46967702,373000
-113.4344413,53.41955393,373000
-113.3637657,53.46931899,373000
-113.3637272,53.46956141,373000
-113.4631355,53.47946458,373000
-113.4624793,53.48023219,373000
-113.445874,53.46989419,373000
-113.4595697,53.44321411,373000
-113.4392092,53.45284331,373000
-113.4369101,53.4477656,373000
-113.4522073,53.44124405,373000
-113.4193235,53.46142447,373000
-113.5868753,53.43684778,373500
-113.587397,53.43716859,373500
-113.3931117,53.44036312,373500
-113.6083789,53.4288983,373500
-113.4522594,53.45459325,373500
-113.4093318,53.44118803,373500
-113.450119,53.45656936,373500
-113.4116147,53.43933465,373500
-113.5071638,53.44955522,373500
-113.4104693,53.44296393,373500
-113.3970857,53.48335739,373500
-113.5351268,53.41797086,373500
-113.5341165,53.41594503,373500
-113.3764324,53.46020188,373500
-113.5878233,53.44031071,373500
-113.5878255,53.44072408,373500
-113.5870544,53.44145379,373500
-113.4631249,53.46709288,373500
-113.4556887,53.46660993,373500
-113.4505439,53.48300854,373500
-113.4627956,53.44731961,373500
-113.4340926,53.44394983,373500
-113.402913,53.44954473,373500
-113.4336957,53.4462529,373500
-113.4037899,53.44878529,373500
-113.5323142,53.4117684,374000
-113.3520479,53.47626974,374000
-113.4535299,53.47866845,374000
-113.4474073,53.4823336,374000
-113.4088853,53.46316603,374000
-113.4147671,53.44466997,374000
-113.37134,53.47276933,374000
-113.5320451,53.4145306,374000
-113.3760133,53.45973466,374000
-113.5716001,53.4074811,374000
-113.3535789,53.47781018,374000
-113.4556,53.41156465,374000
-113.5695366,53.4050115,374000
-113.5715431,53.4082088,374000
-113.513762,53.4736516,374000
-113.4594644,53.46882867,374000
-113.4179504,53.47536655,374000
-113.4524283,53.45654851,374000
-113.4116667,53.47076632,374000
-113.4688864,53.42603836,374000
-113.6091356,53.4281038,374500
-113.3667186,53.45954422,374500
-113.5346714,53.42961068,374500
-113.4569256,53.48159544,374500
-113.4512062,53.48288129,374500
-113.4966063,53.45964758,374500
-113.4094729,53.44231874,374500
-113.4283713,53.43933514,374500
-113.3965475,53.47316213,374500
-113.5352065,53.43818107,374500
-113.3999631,53.46984546,374500
-113.3757901,53.4747494,374500
-113.4696685,53.4257363,374500
-113.3643025,53.47075065,374500
-113.5984478,53.42298118,374500
-113.6078305,53.41877987,374500
-113.5343828,53.4016715,374500
-113.4490137,53.48236348,374500
-113.4646135,53.44250444,374500
-113.411472,53.44947487,374500
-113.5172366,53.450632,374500
-113.3832577,53.47708863,374500
-113.430081,53.44686475,375000
-113.5756058,53.4555596,375000
-113.5775009,53.4549224,375000
-113.5873979,53.43745615,375000
-113.5884992,53.43796766,375000
-113.3522876,53.47867485,375000
-113.4275552,53.42846691,375000
-113.4554975,53.45349826,375000
-113.397037,53.485073,375000
-113.4965327,53.47310175,375000
-113.4521908,53.44110918,375000
-113.4390692,53.44457312,375000
-113.4392055,53.44529041,375000
-113.3762858,53.45973608,375000
-113.5887402,53.43796849,375500
-113.5873961,53.43685856,375500
-113.5891861,53.43802619,375500
-113.4384437,53.41301737,375500
-113.608374,53.429096,375500
-113.4360908,53.47033816,375500
-113.4155011,53.45363279,375500
-113.4069261,53.46069411,375500
-113.4155143,53.44324482,375500
-113.3823094,53.47490683,375500
-113.3742301,53.47554325,375500
-113.3692853,53.4726956,375500
-113.4516742,53.42036667,375500
-113.5870493,53.44047428,375500
-113.4316618,53.42612314,375500
-113.5304934,53.40230328,375500
-113.4747646,53.40927362,375500
-113.4575908,53.44180554,375500
-113.4601506,53.44405245,375500
-113.4645859,53.442711,375500
-113.4352807,53.4444407,375500
-113.5171665,53.45107653,375500
-113.4002064,53.45573389,375500
-113.4068239,53.46110697,375500
-113.39427,53.4699,375500
-113.3771249,53.46020325,375500
-113.5749418,53.4072434,376000
-113.5860248,53.43685831,376000
-113.5891336,53.4374464,376000
-113.3920843,53.44041406,376000
-113.6083428,53.4291779,376000
-113.4303453,53.47040527,376000
-113.4103391,53.4457198,376000
-113.4058037,53.43913066,376000
-113.4030628,53.4845274,376000
-113.3756236,53.4747665,376000
-113.3894222,53.45490421,376000
-113.5870527,53.44112579,376000
-113.4311123,53.43095511,376000
-113.4747358,53.40805137,376000
-113.5351737,53.4019509,376000
-113.4624575,53.47854045,376000
-113.4483258,53.44478023,376000
-113.4540137,53.46394688,376000
-113.4630749,53.4612921,376000
-113.4332792,53.43880587,376000
-113.3968299,53.4692913,376000
-113.5354454,53.42914192,376500
-113.5773417,53.4548713,376500
-113.5873977,53.43738426,376500
-113.4276833,53.42846752,376500
-113.4329389,53.47768065,376500
-113.4521377,53.44068659,376500
-113.3929239,53.47866352,376500
-113.4232318,53.44527727,376500
-113.4028409,53.45685464,376500
-113.3996253,53.44638309,376500
-113.455319,53.42028225,376500
-113.4505002,53.42041968,376500
-113.3643514,53.46949285,376500
-113.5726801,53.4075569,376500
-113.4366232,53.45163823,376500
-113.5351666,53.45831885,376500
-113.4234525,53.44619942,376500
-113.4140824,53.43891994,376500
-113.4311172,53.43172795,376500
-113.5888652,53.43796667,377000
-113.587397,53.43759992,377000
-113.573962,53.44529432,377000
-113.6083589,53.4284971,377000
-113.5275484,53.47044719,377000
-113.4470222,53.47639199,377000
-113.5088287,53.46328166,377000
-113.4025517,53.4847001,377000
-113.3986422,53.46960743,377000
-113.39826,53.4690228,377000
-113.3997212,53.4693545,377000
-113.4696688,53.42680566,377000
-113.531715,53.4149876,377000
-113.5299701,53.40228774,377000
-113.5978832,53.4239408,377000
-113.3527326,53.47876712,377000
-113.5631938,53.41425993,377000
-113.4625988,53.44174955,377000
-113.4540888,53.4534469,377000
-113.435242,53.44459328,377000
-113.4385684,53.44559295,377000
-113.4105127,53.46547453,377000
-113.4086939,53.45335892,377000
-113.4541059,53.47958093,377500
-113.5890046,53.43798063,377500
-113.608375,53.4289858,377500
-113.4633701,53.48151222,377500
-113.4372448,53.4469881,377500
-113.4603735,53.45242856,377500
-113.4340491,53.44353401,377500
-113.4148411,53.44837714,377500
-113.4270362,53.43900973,377500
-113.498305,53.44112753,377500
-113.4119251,53.44366304,377500
-113.5846063,53.43691629,377500
-113.4340468,53.43029508,377500
-113.4599011,53.41260636,377500
-113.6006779,53.42900039,377500
-113.4633618,53.47947683,377500
-113.4579039,53.44003893,377500
-113.4385349,53.44756301,377500
-113.4541156,53.4535908,377500
-113.4345601,53.46828434,377500
-113.3949804,53.4692997,377500
-113.4545511,53.46662721,378000
-113.5889652,53.4374638,378000
-113.4403715,53.4129725,378000
-113.6083869,53.4287028,378000
-113.4553708,53.48274757,378000
-113.4576002,53.46658268,378000
-113.4030416,53.45005759,378000
-113.4102982,53.45262998,378000
-113.403849,53.44951796,378000
-113.4026013,53.45697925,378000
-113.5318936,53.41551849,378000
-113.5310386,53.41460528,378000
-113.5319512,53.41447856,378000
-113.4351842,53.43008255,378000
-113.4514024,53.42069566,378000
-113.4311123,53.430699,378000
-113.3866884,53.44900874,378000
-113.5697957,53.4053179,378000
-113.5345228,53.40163834,378000
-113.3531587,53.4778079,378000
-113.4591936,53.48020389,378000
-113.4392204,53.46282699,378000
-113.454863,53.47919574,378000
-113.4512231,53.48271961,378000
-113.4466238,53.48199749,378000
-113.4514669,53.47800302,378000
-113.4527941,53.47922447,378000
-113.4474094,53.43889004,378000
-113.4114954,53.45320201,378000
-113.4379523,53.46147311,378000
-113.4645352,53.4627589,378000
-113.4091202,53.44226982,378000
-113.4199601,53.44406626,378000
-113.533414,53.41537167,378000
-113.5873968,53.4370967,378500
-113.5873972,53.43724048,378500
-113.5880128,53.43796823,378500
-113.4278115,53.42846813,378500
-113.4297504,53.47196827,378500
-113.4077103,53.43790453,378500
-113.395514,53.469023,378500
-113.3974482,53.46998,378500
-113.5304504,53.42528979,378500
-113.576718,53.44731701,378500
-113.5629686,53.41420744,378500
-113.4493491,53.47834823,378500
-113.4031672,53.44957072,378500
-113.4176559,53.46141186,378500
-113.4696687,53.4263923,378500
-113.4588084,53.48212967,379000
-113.4389132,53.41301508,379000
-113.5122418,53.46408193,379000
-113.4156099,53.45395683,379000
-113.4018438,53.44983144,379000
-113.4158849,53.44707925,379000
-113.395361,53.468915,379000
-113.4497508,53.42018484,379000
-113.4522294,53.41912238,379000
-113.4311123,53.43112585,379000
-113.4303302,53.43101429,379000
-113.3637305,53.46972767,379000
-113.5980269,53.42342907,379000
-113.3641309,53.46024488,379000
-113.4370099,53.46259644,379000
-113.4457664,53.46412009,379000
-113.4624325,53.44574764,379000
-113.5138966,53.46425941,379000
-113.4330471,53.47527064,379000
-113.4416767,53.44443931,379000
-113.4050311,53.46471049,379000
-113.4243688,53.47065071,379000
-113.4269892,53.43801204,379000
-113.433026,53.43034641,379000
-113.364353,53.46976244,379000
-113.587398,53.43752804,379500
-113.5882582,53.43796683,379500
-113.4636751,53.47288466,379500
-113.5279886,53.46511567,379500
-113.4549066,53.4544137,379500
-113.3930131,53.47891559,379500
-113.413171,53.44457228,379500
-113.396973,53.47315079,379500
-113.4033408,53.4870722,379500
-113.4099123,53.4866442,379500
-113.3974472,53.469902,379500
-113.5212421,53.4277132,379500
-113.5307523,53.41136239,379500
-113.584388,53.45573697,379500
-113.3661115,53.47005934,379500
-113.5983299,53.42312905,379500
-113.4595542,53.4686224,379500
-113.4472858,53.47666504,379500
-113.438947,53.46283919,379500
-113.4588806,53.48226928,379500
-113.459797,53.44800027,379500
-113.4262037,53.44380436,379500
-113.4506915,53.45397724,379500
-113.4379104,53.46205027,379500
-113.4145333,53.47346052,379500
-113.4108327,53.44561665,379500
-113.4301641,53.43965373,379500
-113.5860278,53.43701558,380000
-113.5761629,53.4547353,380000
-113.573971,53.44495737,380000
-113.5978807,53.4291258,380000
-113.5978799,53.42893708,380000
-113.4637497,53.47634241,380000
-113.4529682,53.44145871,380000
-113.4359974,53.47254832,380000
-113.4203338,53.47512877,380000
-113.4248398,53.47305677,380000
-113.4257222,53.46965976,380000
-113.4110963,53.4393321,380000
-113.4150809,53.44472767,380000
-113.3985516,53.43935497,380000
-113.4098962,53.4860801,380000
-113.4094465,53.4857898,380000
-113.3976169,53.4715388,380000
-113.3709348,53.47364784,380000
-113.5310615,53.41397184,380000
-113.5842477,53.45569604,380000
-113.5870476,53.44014628,380000
-113.4250765,53.42932666,380000
-113.5698676,53.4053901,380000
-113.3534389,53.47780942,380000
-113.436577,53.448199,380000
-113.438638,53.447193,380000
-113.4537256,53.44122405,380000
-113.4353859,53.46763001,380000
-113.4521971,53.44090702,380000
-113.4212527,53.44452409,380000
-113.4140567,53.47145877,380000
-113.3961863,53.4690224,380000
-113.5303626,53.40230276,380000
-113.4489895,53.48287333,380500
-113.5353035,53.42903803,380500
-113.5758843,53.4551633,380500
-113.449979,53.41340578,380500
-113.4536966,53.42197548,380500
-113.6083914,53.4283895,380500
-113.4178647,53.47485392,380500
-113.518637,53.45000188,380500
-113.4151955,53.44742409,380500
-113.4139685,53.45725795,380500
-113.398933,53.47014356,380500
-113.3839313,53.47589919,380500
-113.5311742,53.42567005,380500
-113.5333197,53.41542971,380500
-113.5321764,53.41533987,380500
-113.4248931,53.42919773,380500
-113.3668969,53.4700635,380500
-113.3672897,53.47006334,380500
-113.3637258,53.46965127,380500
-113.4329818,53.47291146,380500
-113.4550038,53.47946596,380500
-113.4621202,53.48120107,380500
-113.4647525,53.44565921,380500
-113.436811,53.44936112,380500
-113.4370874,53.44934894,380500
-113.4355423,53.46991323,380500
-113.456307,53.45311105,380500
-113.4187935,53.46528819,380500
-113.4024914,53.45641032,380500
-113.569658,53.4051647,380500
-113.4527251,53.45377764,381000
-113.586028,53.43708747,381000
-113.4237883,53.47565769,381000
-113.4649437,53.4443728,381000
-113.419942,53.47456074,381000
-113.4386642,53.44458695,381000
-113.4475403,53.44430931,381000
-113.4964106,53.47606216,381000
-113.414035,53.45614174,381000
-113.4068687,53.47667122,381000
-113.5351565,53.41804736,381000
-113.5335169,53.41531815,381000
-113.5305233,53.41369565,381000
-113.4327738,53.42985321,381000
-113.4342961,53.42977731,381000
-113.4747492,53.40862205,381000
-113.6006757,53.42850165,381000
-113.352984,53.47816865,381000
-113.5347936,53.47318492,381000
-113.4965276,53.47496634,381000
-113.4020579,53.45630032,381000
-113.394253,53.469753,381000
-113.3948211,53.4693998,381000
-113.3772493,53.45973886,381000
-113.5297001,53.40228218,381000
-113.5869033,53.43767909,381500
-113.525195,53.41301635,381500
-113.608664,53.4280155,381500
-113.515038,53.46322615,381500
-113.4533734,53.45305273,381500
-113.4245227,53.4667942,381500
-113.498184,53.45964523,381500
-113.418541,53.47361937,381500
-113.436909,53.47327151,381500
-113.4270266,53.44435647,381500
-113.4028076,53.4500362,381500
-113.4050741,53.43913152,381500
-113.402476,53.485074,381500
-113.4303984,53.44020749,381500
-113.3943775,53.4690329,381500
-113.394846,53.470185,381500
-113.579195,53.44839061,381500
-113.4320132,53.42397711,381500
-113.3642434,53.47067845,381500
-113.3641251,53.47053853,381500
-113.5364753,53.47354865,381500
-113.4537428,53.47762704,381500
-113.437638,53.447673,381500
-113.4245472,53.47585455,381500
-113.4124822,53.44438917,381500
-113.4399935,53.41252366,381500
-113.3521037,53.47872777,382000
-113.4613056,53.47710647,382000
-113.4359534,53.44937954,382000
-113.4595459,53.44338923,382000
-113.424476,53.47478485,382000
-113.4374876,53.44579455,382000
-113.4234501,53.4666875,382000
-113.3929763,53.47878959,382000
-113.402794,53.483853,382000
-113.404209,53.487194,382000
-113.4320123,53.4235907,382000
-113.4327933,53.42305524,382000
-113.3653983,53.47052733,382000
-113.459943,53.44843676,382000
-113.4590247,53.47510125,382000
-113.4131148,53.43930834,382000
-113.409579,53.4853471,382000
-113.4559881,53.42028081,382000
-113.4508587,53.41526773,382000
-113.5837782,53.43777158,382500
-113.584043,53.43776801,382500
-113.5845726,53.43776986,382500
-113.4634377,53.47103021,382500
-113.5314141,53.46413169,382500
-113.4316587,53.47037333,382500
-113.4192134,53.47429211,382500
-113.3930308,53.47904148,382500
-113.4131558,53.43878734,382500
-113.4071573,53.46000781,382500
-113.395992,53.469701,382500
-113.3839957,53.47709243,382500
-113.5308921,53.41136294,382500
-113.4232625,53.42890455,382500
-113.434813,53.41969048,382500
-113.5998947,53.42875963,382500
-113.5113766,53.4738463,382500
-113.503118,53.47028071,382500
-113.4606678,53.46631799,382500
-113.4634114,53.47375963,382500
-113.4607823,53.47718274,382500
-113.4531532,53.47821743,382500
-113.4466754,53.48183598,382500
-113.4609468,53.44370109,382500
-113.460352,53.44384443,382500
-113.424767,53.47561298,382500
-113.4339289,53.47581848,382500
-113.3964881,53.4690317,382500
-113.3712984,53.47328132,382500
-113.5317957,53.41135075,382500
-113.5758364,53.454925,383000
-113.5836457,53.43777112,383000
-113.5841754,53.43776847,383000
-113.5843078,53.43776893,383000
-113.584705,53.43777032,383000
-113.6087286,53.4279523,383000
-113.4527887,53.41102162,383000
-113.4970732,53.45703458,383000
-113.4243276,53.47609611,383000
-113.4366483,53.44384284,383000
-113.3980513,53.469039,383000
-113.4002154,53.46969621,383000
-113.5330369,53.41560833,383000
-113.530846,53.41449444,383000
-113.5301269,53.41356604,383000
-113.5836862,53.4364166,383000
-113.5878259,53.44080047,383000
-113.4249879,53.42925435,383000
-113.3662424,53.47006003,383000
-113.3666351,53.47006211,383000
-113.3639151,53.46893338,383000
-113.4366142,53.41981582,383000
-113.3675132,53.47053854,383000
-113.5349149,53.47403458,383000
-113.4437082,53.44815559,383000
-113.4371048,53.4472625,383000
-113.435647,53.46757283,383000
-113.394755,53.469659,383000
-113.3963249,53.4690296,383000
-113.3976863,53.4693298,383000
-113.4513027,53.42025488,383000
-113.5760505,53.4547508,383500
-113.5850791,53.4377806,383500
-113.3528451,53.47616398,383500
-113.6085091,53.4281967,383500
-113.4623658,53.4811258,383500
-113.4486807,53.43867575,383500
-113.5172485,53.45001425,383500
-113.3930339,53.47929311,383500
-113.4298493,53.43961179,383500
-113.4019522,53.4853318,383500
-113.4021611,53.4853392,383500
-113.3783429,53.47639145,383500
-113.3902381,53.45912065,383500
-113.4303303,53.43118502,383500
-113.4303302,53.43083905,383500
-113.3669535,53.47052884,383500
-113.3674676,53.46886911,383500
-113.4460066,53.4667811,383500
-113.4551068,53.45090172,383500
-113.4487002,53.43992942,383500
-113.4530475,53.45439467,383500
-113.4116605,53.44239019,383500
-113.5774575,53.4550539,384000
-113.4583703,53.4477085,384000
-113.4245709,53.47274545,384000
-113.423799,53.4664817,384000
-113.3992844,53.44762596,384000
-113.4124922,53.43958385,384000
-113.4270154,53.43942749,384000
-113.528496,53.45592487,384000
-113.4112649,53.44562776,384000
-113.4115201,53.43878378,384000
-113.4154681,53.44443077,384000
-113.4053224,53.43913051,384000
-113.4078163,53.43892723,384000
-113.403026,53.485589,384000
-113.3955083,53.470073,384000
-113.3840467,53.47649287,384000
-113.4688863,53.42586762,384000
-113.5314558,53.4141958,384000
-113.5312319,53.41471387,384000
-113.5209292,53.42771194,384000
-113.5835523,53.43641838,384000
-113.5841606,53.43691474,384000
-113.5878229,53.44022984,384000
-113.4338988,53.43030561,384000
-113.3666737,53.4705296,384000
-113.4578847,53.41187608,384000
-113.4354053,53.46894657,384000
-113.439062,53.4467016,384000
-113.4068524,53.46096782,384000
-113.3978128,53.4719979,384000
-113.4248014,53.42913663,384000
-113.4398738,53.41301509,384500
-113.584924,53.43777108,384500
-113.6085724,53.4281163,384500
-113.4597392,53.44786522,384500
-113.501949,53.45766381,384500
-113.424713,53.4726383,384500
-113.4594263,53.47442012,384500
-113.397808,53.4396927,384500
-113.5076674,53.44906306,384500
-113.4100102,53.44501051,384500
-113.3846857,53.4820541,384500
-113.410054,53.486181,384500
-113.40871,53.487071,384500
-113.4094033,53.4864771,384500
-113.3793475,53.47610237,384500
-113.4664675,53.426405,384500
-113.5204789,53.42801117,384500
-113.5314252,53.41482247,384500
-113.4311123,53.43121122,384500
-113.3637897,53.46924274,384500
-113.5366688,53.4740369,384500
-113.5297128,53.47023557,384500
-113.463899,53.44613839,384500
-113.4354486,53.44414495,384500
-113.4471575,53.43888213,384500
-113.4115136,53.4420435,384500
-113.4100326,53.44456581,384500
-113.411333,53.445044,384500
-113.452668,53.45318654,384500
-113.4113561,53.44519688,384500
-113.4089389,53.45336237,384500
-113.3977147,53.4714863,384500
-113.431996,53.44656384,385000
-113.452745,53.41093605,385000
-113.4341528,53.44687287,385000
-113.4514193,53.45449953,385000
-113.4545492,53.44311491,385000
-113.4060355,53.43965301,385000
-113.4091395,53.4853606,385000
-113.3980087,53.4716727,385000
-113.3841802,53.47709338,385000
-113.3931123,53.47549236,385000
-113.5853864,53.45603024,385000
-113.5303547,53.41421843,385000
-113.3664879,53.46886168,385000
-113.6006768,53.42874877,385000
-113.5699462,53.4054623,385000
-113.4747588,53.40903097,385000
-113.4465832,53.46975145,385000
-113.4630963,53.4431716,385000
-113.4250965,53.47525512,385000
-113.4330964,53.47758031,385000
-113.4112538,53.45320307,385000
-113.4328941,53.45155769,385000
-113.4188138,53.45535633,385000
-113.3990825,53.47012634,385000
-113.396165,53.469352,385000
-113.4326988,53.44615831,385500
-113.4188377,53.46249146,385500
-113.4179055,53.45547322,385500
-113.464389,53.45226466,385500
-113.382185,53.4770404,385500
-113.3705692,53.47302138,385500
-113.5304733,53.41223295,385500
-113.5870502,53.44064053,385500
-113.3643432,53.46958266,385500
-113.3665042,53.47006142,385500
-113.5979953,53.4215486,385500
-113.3535417,53.47843901,385500
-113.5694303,53.4048538,385500
-113.5312698,53.47340479,385500
-113.462654,53.47376072,385500
-113.4356479,53.47040796,385500
-113.424005,53.4754206,385500
-113.4316115,53.47174349,385500
-113.4133422,53.44969525,385500
-113.4177733,53.45380114,385500
-113.4133026,53.45702778,385500
-113.41691,53.444485,385500
-113.386676,53.46003923,385500
-113.5351884,53.41813285,385500
-113.587051,53.44079779,385500
-113.5859934,53.43771638,386000
-113.597879,53.42875287,386000
-113.5343477,53.47257662,386000
-113.4595678,53.46902234,386000
-113.5120092,53.46494814,386000
-113.4440942,53.47866537,386000
-113.4201449,53.47562659,386000
-113.4195083,53.47379032,386000
-113.4207576,53.45158034,386000
-113.5303328,53.41136074,386000
-113.4507532,53.41512347,386000
-113.3640566,53.47047077,386000
-113.3637965,53.47006501,386000
-113.3527116,53.47817392,386000
-113.5373573,53.47403957,386000
-113.5131897,53.4736268,386000
-113.5031153,53.46937759,386000
-113.446101,53.46984132,386000
-113.4556675,53.47932072,386000
-113.4565608,53.45137787,386000
-113.459547,53.44289499,386000
-113.4616172,53.45012698,386000
-113.4629684,53.44543554,386000
-113.4401963,53.4467484,386000
-113.4361847,53.46177031,386000
-113.4140736,53.47106795,386000
-113.5025182,53.44031842,386000
-113.4103087,53.44307546,386000
-113.3971333,53.4697982,386000
-113.3971711,53.4692989,386000
-113.5759968,53.4547978,386500
-113.5257187,53.41278029,386500
-113.460169,53.46735588,386500
-113.4596703,53.47443021,386500
-113.4261854,53.47285656,386500
-113.4050724,53.439628,386500
-113.3967603,53.47315421,386500
-113.404389,53.487195,386500
-113.403849,53.487057,386500
-113.4094416,53.486224,386500
-113.3896282,53.47657093,386500
-113.5202535,53.42772047,386500
-113.4555777,53.42027669,386500
-113.4344767,53.43025219,386500
-113.4231279,53.4289039,386500
-113.3658497,53.47006244,386500
-113.5700263,53.4055299,386500
-113.4620572,53.47759736,386500
-113.4547079,53.479541,386500
-113.4148495,53.44775938,386500
-113.4532458,53.44173406,386500
-113.4140723,53.4559622,386500
-113.4025378,53.4847925,386500
-113.4094322,53.4860868,386500
-113.5095691,53.48029991,387000
-113.4550818,53.48203635,387000
-113.5141789,53.46330803,387000
-113.4350365,53.44491132,387000
-113.436145,53.46774592,387000
-113.4138911,53.47431106,387000
-113.4154293,53.44399925,387000
-113.4075942,53.45384097,387000
-113.4049743,53.4861601,387000
-113.5351194,53.43789767,387000
-113.395657,53.4697986,387000
-113.3801911,53.47985173,387000
-113.3788496,53.47625704,387000
-113.371303,53.473506,387000
-113.5337634,53.41534158,387000
-113.3773993,53.45973739,387000
-113.522504,53.42771376,387000
-113.5313117,53.41136009,387000
-113.5832465,53.43641732,387000
-113.5722435,53.4070903,387000
-113.5724279,53.4069808,387000
-113.4747473,53.40854117,387000
-113.4762047,53.4073165,387000
-113.3528427,53.47817463,387000
-113.4555661,53.41190148,387000
-113.4965268,53.47527187,387000
-113.4633933,53.4528061,387000
-113.4367926,53.47024038,387000
-113.4350817,53.46998743,387000
-113.5185838,53.45734334,387000
-113.4159189,53.44802746,387000
-113.4250194,53.44763577,387000
-113.4636456,53.45280724,387000
-113.4197831,53.45904312,387000
-113.3982362,53.4693001,387000
-113.3643617,53.47081836,387000
-113.5982913,53.4217799,387000
-113.4967465,53.45825082,387500
-113.4386273,53.44579991,387500
-113.4189483,53.47369324,387500
-113.5001853,53.44086807,387500
-113.403326,53.43923963,387500
-113.4612083,53.45226159,387500
-113.4099183,53.4863343,387500
-113.4086352,53.486199,387500
-113.3978988,53.4690307,387500
-113.396552,53.468168,387500
-113.4664676,53.42603207,387500
-113.3761473,53.45973536,387500
-113.3762939,53.46020116,387500
-113.5213986,53.42771383,387500
-113.3751026,53.45973214,387500
-113.5830947,53.43606183,387500
-113.5840117,53.43691422,387500
-113.452339,53.41956096,387500
-113.5348883,53.40140613,387500
-113.3535128,53.47903643,387500
-113.5344331,53.47275668,387500
-113.4574499,53.45068998,387500
-113.4354357,53.44701148,387500
-113.519487,53.45443547,387500
-113.4272015,53.44345195,387500
-113.4028987,53.4840434,387500
-113.5230732,53.4305145,387500
-113.3866559,53.44909395,387500
-113.5893204,53.43740661,388000
-113.608342,53.4292372,388000
-113.6084368,53.4283028,388000
-113.4598138,53.48114799,388000
-113.4139047,53.47399212,388000
-113.4144692,53.4443158,388000
-113.3894234,53.45518279,388000
-113.522181,53.42771247,388000
-113.5824924,53.4356913,388000
-113.5878298,53.44153734,388000
